id,en,tw,status,comment
5227,acre,(n.4) 英畝,,4
5228,adjective,(n.9) 形容詞,,4
5229,adjustment,(n.10) 調節;調整,,4
5230,admiration,(n.10) 欽佩;羨慕,,4
5231,admission,(n.9) 進入許可;入場費;承認,,4
5232,adverb,(n.6) 副詞,,4
5233,agency,(n.6) 仲介;代理,,4
5234,agent,(n.5) 代理人;代理商,,4
5235,alcohol,(n.7) 酒精;酒,,4
5236,alert,"(n.5) 警戒,警報;警戒狀態",,4
5237,allowance,"(n.9) 津貼,零用錢",,4
5238,aluminum,(n.8) 鋁,,4
5239,amateur,(n.7) 業餘從事者;外行,,4
5240,amusement,(n.9) 樂趣;消遣,,4
5241,analysis,(n.8) 分析,,4
5242,ancestor,"(n.8) 祖宗,祖先",,4
5243,anniversary,(n.11) 周年紀念日,,4
5244,anxiety,"(n.7) 焦慮,掛念",,4
5245,apology,(n.7) 道歉,,4
5246,appliance,"(n.9) 用具;裝置,設備",,4
5247,applicant,(n.9) 申請人,,4
5248,application,(n.11) 申請,,4
5249,appointment,(n.11) (尤指正式的)約會;約定,,4
5250,appreciation,"(n.12) 欣賞,鑑賞;賞識",,4
5251,approval,(n.8) 批准;認可,,4
5252,arch,"(n.4) 拱門,拱形",,4
5253,arms,(n.4) 武器;戰爭;戰鬥;兵役,,4
5254,article,(n.7) 文章;條款,,4
5255,aspect,"(n.6) 方面,觀點",,4
5256,aspirin,(n.7) 阿斯匹靈(解熱鎮痛藥),,4
5257,assembly,(n.8) 集會;集合,,4
5258,assignment,(n.10) (分派的)任務;工作;(課外)作業,,4
5259,assistance,"(n.10) 幫助,協助",,4
5260,associate,(n.9) 夥伴;同事,,4
5261,association,"(n.11) 協會,公會,社團",,4
5262,assurance,(n.9) 保證,,4
5263,atmosphere,(n.10) 大氣;氣氛,,4
5264,atom,(n.4) 原子,,4
5265,attachment,(n.10) 連接;安裝;附著;附屬物;附件;扣押;扣押令,,4
5266,attraction,(n.10) 吸引;吸引力,,4
5267,authority,(n.9) 職權;官方,,4
5268,autobiography,(n.13) 自傳,,4
5269,backpack,(n.8) 背包,,4
5270,ballet,(n.6) 芭蕾舞,,4
5271,bankrupt,(n.8) 破產者;赤貧者,,4
5272,bargain,(n.7) 交易;廉價,,4
5273,barrier,(n.7) 障礙物;路障,,4
5274,basin,(n.5) 臉盆;盆地,,4
5275,battery,(n.7) 電池,,4
5276,beak,(n.4) 鳥嘴,,4
5277,beam,(n.4) 橫樑;光束,,4
5278,behavior,(n.8) 行為,,4
5279,biography,(n.9) 傳記,,4
5280,biology,(n.7) 生物學,,4
5281,blade,(n.5) 刀片;葉片;葉片狀物,,4
5282,blend,"(n.5) 混合,混雜;交融;混合物",,4
5283,blessing,(n.8) 祈神賜福;祝福,,4
5284,blink,(n.5) 眨眼睛;一瞬間,,4
5285,bloom,(n.5) 開花,,4
5286,blossom,(n.7) 花;開花,,4
5287,blush,(n.5) 臉紅,,4
5288,boast,(n.5) 吹牛;大話,,4
5289,bond,(n.4) 結合力;束縛,,4
5290,bounce,"(n.6) 彈,反彈",,4
5291,bra,(n.3) 奶罩,,4
5292,bracelet,(n.8) 手鐲;臂鐲,,4
5293,brassiere,(n.9) 胸罩,,4
5294,breed,(n.5) 品種,,4
5295,bridegroom,(n.10) 新郎,,4
5296,bulletin,(n.8) 公報;公告,,4
5297,cabinet,"(n.7) 櫥,櫃;內閣",,4
5298,calculation,"(n.11) 計算;估計,推測;盤算",,4
5299,calculator,(n.10) 計算機,,4
5300,calorie,(n.7) 卡路里,,4
5301,campaign,"(n.8) 運動,活動",,4
5302,candidate,(n.9) 候選人;候補者,,4
5303,capacity,"(n.8) 容量,容積",,4
5304,cape,"(n.4) 岬,海角",,4
5305,capitalism,(n.10) 資本主義,,4
5306,capitalist,(n.10) 資本主義者,,4
5307,career,(n.6) 職業;生涯;歷程,,4
5308,cargo,(n.5) (船、飛機、車輛裝載的)貨物,,4
5309,carrier,(n.7) 運送人;從事運輸業公司;帶菌者,,4
5310,catalog,(n.7) 目錄,,4
5311,catalogue,"(n.9) 目錄;大學概況一覽;登記,記載",,4
5312,CD,(n.2) 激光唱片,,4
5313,cease,(n.5) 停息,,4
5314,celebration,(n.11) 慶祝,,4
5315,cement,(n.6) 水泥,,4
5316,chamber,"(n.7) 室,房間;議院",,4
5317,championship,(n.12) 冠軍的地位,,4
5318,characteristic,"(n.14) 特性,特徵",,4
5319,charity,(n.7) 施捨;善舉,,4
5320,chemistry,(n.9) 化學,,4
5321,chirp,(n.5) 啁啾聲;唧唧聲,,4
5322,chore,(n.5) 家庭雜務,,4
5323,chorus,(n.6) 合唱隊,,4
5324,cigar,(n.5) 雪茄煙,,4
5325,cinema,(n.6) 電影院;電影;電影業,,4
5326,circulation,(n.11) 發行量,,4
5327,circumstance,(n.12) 境況;境遇,,4
5328,civilian,"(n.8) 平民,百姓",,4
5329,civilization,(n.12) 文明,,4
5330,clash,"(n.5) 碰撞聲,鏗鏘聲",,4
5331,classification,(n.14) 分類;分級,,4
5332,cliff,"(n.5) 懸崖,峭壁",,4
5333,climax,"(n.6) 頂點,最高點",,4
5334,code,(n.4) 法規;代碼;電碼,,4
5335,collapse,(n.8) 倒塌,,4
5336,combination,(n.11) 組合,,4
5337,comedy,(n.6) 喜劇,,4
5338,comic,(n.5) 漫畫,,4
5339,commander,"(n.9) 指揮官,司令官",,4
5340,comment,(n.7) 評論,,4
5341,commerce,"(n.8) 商業,貿易,交易",,4
5342,communication,(n.13) 交往;通信,,4
5343,community,(n.9) 社區,,4
5344,compact disk,(n.12) 光碟,,4
5345,companion,"(n.9) 同伴,伴侶",,4
5346,competition,"(n.11) 競爭,角逐",,4
5347,competitor,(n.10) 競爭者;對手,,4
5348,composer,(n.8) 作曲家,,4
5349,composition,(n.11) 寫作;作曲;作品;作文,,4
5350,concentration,(n.13) 專心;濃縮,,4
5351,concept,"(n.7) 概念,觀念",,4
5352,concrete,(n.8) 混凝土,,4
5353,conductor,(n.9) 指揮,,4
5354,conference,"(n.10) (正式)會議;討論會,協商會",,4
5355,confidence,"(n.10) 自信,信心,把握",,4
5356,confusion,(n.9) 困惑;慌亂,,4
5357,congress,(n.8) 立法機關,,4
5358,conjunction,(n.11) 連接詞;結合;關聯,,4
5359,conscience,(n.10) 良心;道義心,,4
5360,consequence,"(n.11) 結果,後果",,4
5361,conservative,"(n.12) 保守者,守舊者",,4
5362,consonant,(n.9) 子音,,4
5363,constitution,"(n.12) 憲法;章程,法規",,4
5364,construction,"(n.12) 建造,建設",,4
5365,consultant,(n.10) 顧問,,4
5366,consumer,(n.8) 消費者;消耗者,,4
5367,container,(n.9) 容器,,4
5368,content,"(n.7) 內容,要旨",,4
5369,contentment,(n.11) 知足;滿意,,4
5370,contest,"(n.7) 爭奪,競爭",,4
5371,context,(n.7) 上下文;文章脈絡,,4
5372,contrary,(n.8) 相反;反面;對立的一方,,4
5373,contrast,"(n.8) 對比,對照",,4
5374,contribution,(n.12) 貢獻,,4
5375,convenience,(n.11) 方便;合宜,,4
5376,convention,"(n.10) 會議,大會",,4
5377,cooperation,(n.11) 合作;協力,,4
5378,cooperative,(n.11) 合作社;合作商店,,4
5379,copper,(n.6) 銅,,4
5380,cord,"(n.4) 細繩,粗線,索",,4
5381,cork,(n.4) 軟木;軟木塞,,4
5382,costume,"(n.7) 服裝,裝束",,4
5383,cottage,(n.7) 小屋,,4
5384,council,(n.7) 會議,,4
5385,counter,(n.7) 櫃臺,,4
5386,courtesy,(n.8) 禮貌,,4
5387,crack,(n.5) 裂縫;爆裂聲,,4
5388,craft,"(n.5) 工藝,手藝",,4
5389,creation,(n.8) 創造;創作;創立,,4
5390,creativity,(n.10) 創造力,,4
5391,cripple,(n.7) 跛子;殘廢的人,,4
5392,critic,"(n.6) 批評家,評論家",,4
5393,criticism,(n.9) 批評;評論,,4
5394,cruelty,"(n.7) 殘酷,殘忍",,4
5395,crush,"(n.5) 壓碎,毀壞; 迷戀;迷戀的對象",,4
5396,cube,(n.4) 立方體;立方,,4
5397,cucumber,"(n.8) 黃瓜,胡瓜",,4
5398,cue,"(n.3) 暗示,信號",,4
5399,cunning,"(n.7) 狡猾,奸詐;靈巧,熟練",,4
5400,curiosity,(n.9) 好奇心,,4
5401,curl,"(n.4) 捲毛,捲髮",,4
5402,curse,(n.5) 咒語;詛咒,,4
5403,curve,(n.5) 曲線,,4
5404,cushion,(n.7) 墊子;坐墊,,4
5405,damn,(n.4) 詛咒,,4
5406,damp,"(n.4) 濕氣,潮濕",,4
5407,deadline,(n.8) 最後限期,,4
5408,decoration,"(n.10) 裝飾,裝潢",,4
5409,decrease,"(n.8) 減少,減小;減少額,減小量",,4
5410,defeat,"(n.6) 失敗,戰敗,挫折",,4
5411,defense,"(n.7) 防禦,保衛,防護",,4
5412,delight,"(n.7) 欣喜,愉快",,4
5413,demand,"(n.6) 要求,請求",,4
5414,demonstration,(n.13) 實地示範,,4
5415,departure,"(n.9) 離開;出發,起程",,4
5416,dependent,(n.9) 受撫養者,,4
5417,depression,"(n.10) 沮喪,意氣消沈",,4
5418,destruction,(n.11) 破壞;毀滅;消滅,,4
5419,detective,(n.9) 偵探;私家偵探,,4
5420,determination,(n.13) 堅定;果斷,,4
5421,device,"(n.6) 儀器,裝置",,4
5422,diaper,(n.6) 尿布,,4
5423,digest,(n.6) 消化,,4
5424,digestion,"(n.9) 消化;(知識等的)領悟,吸收",,4
5425,dignity,(n.7) 尊嚴,,4
5426,diligence,(n.9) 勤勉;勤奮,,4
5427,diploma,(n.7) 畢業文憑,,4
5428,diplomat,(n.8) 外交官,,4
5429,disadvantage,(n.12) 不利條件,,4
5430,disaster,"(n.8) 災害,災難,不幸",,4
5431,discipline,"(n.10) 紀律,風紀;教養",,4
5432,discouragement,"(n.14) 沮喪,氣餒,洩氣;勸阻",,4
5433,disguise,"(n.8) 假扮,偽裝",,4
5434,disgust,"(n.7) 厭惡,憎惡",,4
5435,disorder,"(n.8) 混亂,無秩序; 不適,小病",,4
5436,dispute,(n.7) 爭論;爭執;爭端,,4
5437,distribution,(n.12) 分發;分配,,4
5438,district,"(n.8) 地區,區域,地帶",,4
5439,divorce,(n.7) 離婚,,4
5440,doctor,(n.6) 醫生,,4
5441,dorm,(n.4) 宿舍,,4
5442,doze,"(n.4) 瞌睡,假寐",,4
5443,draft,(n.5) 草稿;徵兵;通風,,4
5444,dread,"(n.5) 畏懼,恐怖",,4
5445,drift,(n.5) 漂流;漂移,,4
5446,drill,"(n.5) 鑽,鑽頭;鑽床",,4
5447,dye,"(n.3) 染料,染色",,4
5448,dynasty,(n.7) 王朝;朝代,,4
5449,earnest,"(n.7) 認真,誠摯",,4
5450,earphone,(n.8) 耳機,,4
5451,economics,(n.9) 經濟學,,4
5452,economist,(n.9) 經濟學者,,4
5453,economy,"(n.7) 節約,節省",,4
5454,efficiency,(n.10) 效率;效能,,4
5455,elastic,"(n.7) 橡皮帶,鬆緊帶;橡皮圈",,4
5456,electrician,(n.11) 電工;電氣技師,,4
5457,electronics,(n.11) 電子學,,4
5458,email,(n.5) electronic mail,,4
5459,e-mail,(n.6) 電子郵件,,4
5460,embarrassment,(n.13) 窘;難堪;使人為難的人(或事物),,4
5461,embassy,(n.7) 大使館,,4
5462,emphasis,"(n.8) 強調,重視,重點",,4
5463,empire,(n.6) 帝國,,4
5464,encounter,"(n.9) 遭遇,衝突",,4
5465,enforcement,(n.11) 執行;強制,,4
5466,engineering,(n.11) 工程;工程學,,4
5467,enlargement,(n.11) 放大,,4
5468,entertainment,"(n.13) 招待,款待; 演藝界",,4
5469,enthusiasm,"(n.10) 熱心,熱情",,4
5470,equality,(n.8) 相等;平等,,4
5471,equipment,"(n.9) 配備,裝備",,4
5472,era,(n.3) 時代;年代,,4
5473,errand,"(n.6) 差事,差使",,4
5474,escalator,(n.9) 電扶梯,,4
5475,essay,(n.5) 論說文;散文,,4
5476,essential,"(n.9) 要素,要點;本質,實質",,4
5477,establishment,(n.13) 建立;創立;建立的機構,,4
5478,estimate,(n.8) 估計;估價,,4
5479,evaluation,(n.10) 評估;估價,,4
5480,eve,(n.3) 前夕,,4
5481,evidence,(n.8) 證據;證詞;證人;物證,,4
5482,examinee,(n.8) 應試者;受檢查者,,4
5483,examiner,(n.8) 主考人;檢查人;審查員,,4
5484,exception,(n.9) 例外,,4
5485,exhaust,(n.7) 排出;排氣,,4
5486,exhibit,"(n.7) 展示品,陳列品",,4
5487,expansion,(n.9) 擴展;擴張,,4
5488,explanation,"(n.11) 說明,解釋",,4
5489,explosion,(n.9) 爆發;爆炸,,4
5490,explosive,(n.9) 爆炸物;炸藥,,4
5491,exposure,(n.8) 暴露;暴曬,,4
5492,extent,(n.6) 程度;限度;範圍,,4
5493,facility,"(n.8) 能力;技能;設備, 設施; 工具;(供特定用途的)場所",,4
5494,fame,"(n.4) 聲譽,名望",,4
5495,fantasy,(n.7) 空想;幻想,,4
5496,farewell,(n.8) 告別;告別辭,,4
5497,feast,"(n.5) 盛宴,筵席",,4
5498,ferry,(n.5) 渡輪,,4
5499,fetch,(n.5) 活人的魂;鬼,,4
5500,fiction,(n.7) 小說,,4
5501,finance,(n.7) 財政;金融,,4
5502,firecracker,(n.11) 爆竹;鞭炮,,4
5503,fireplace,(n.9) 壁爐,,4
5504,flunk,(n.5) 失敗;不及格,,4
5505,flush,(n.5) 紅暈,,4
5506,foam,(n.4) 泡沫,,4
5507,forecast,(n.8) 預測,,4
5508,formation,"(n.9) 形成;構成物; 形態, 結構",,4
5509,formula,"(n.7) 配方,處方;公式",,4
5510,fort,"(n.4) 堡壘,要塞",,4
5511,fossil,(n.6) 化石;守舊的人(或事物),,4
5512,foundation,"(n.10) 建立,創辦;基礎;基金會",,4
5513,founder,(n.7) 創立者;奠基者,,4
5514,fragrance,(n.9) 芬芳;香味,,4
5515,frame,(n.5) 骨架;結構,,4
5516,freeway,(n.7) 高速公路,,4
5517,frequency,"(n.9) 頻率,次數",,4
5518,freshman,"(n.8) 一年級生,新生",,4
5519,frost,(n.5) 霜,,4
5520,frown,(n.5) 蹙額;不悅之色,,4
5521,frustration,(n.11) 失望;挫折,,4
5522,fuel,(n.4) 燃料,,4
5523,fulfillment,"(n.11) 完成,履行;實現;成就(感)",,4
5524,fundamental,(n.11) 基本原則(或原理);綱要,,4
5525,funeral,"(n.7) 喪葬,葬儀",,4
5526,gallery,"(n.7) 畫廊,美術館",,4
5527,gangster,"(n.8) 歹徒,匪盜,流氓",,4
5528,gaze,"(n.4) 凝視,注視",,4
5529,gear,(n.4) 齒輪;工具;設備,,4
5530,gene,"(n.4) 基因,遺傳因子",,4
5531,generation,(n.10) 世代;產生,,4
5532,generosity,(n.10) 寬宏大量;慷慨,,4
5533,genius,(n.6) 天才,,4
5534,germ,(n.4) 微生物;細菌;病菌,,4
5535,giggle,(n.6) 咯咯地笑;傻笑,,4
5536,ginger,"(n.6) 生薑,薑",,4
5537,glide,"(n.5) 滑翔,下滑",,4
5538,glimpse,(n.7) 瞥見;一瞥,,4
5539,globe,(n.5) 地球儀;地球,,4
5540,goods,(n.5) 商品;貨物,,4
5541,grace,(n.5) 優雅;(票據等到期後的)寬限,,4
5542,graduation,(n.10) 畢業典禮,,4
5543,grammar,(n.7) 文法,,4
5544,grapefruit,(n.10) 葡萄柚,,4
5545,gratitude,"(n.9) 感激之情,感恩,感謝",,4
5546,grave,(n.5) 墓穴,,4
5547,greeting,"(n.8) 問候,迎接,招呼;賀詞;問候語",,4
5548,grief,"(n.5) 悲痛,悲傷",,4
5549,grind,(n.5) 研磨,,4
5550,groom,(n.5) 馬伕;新郎,,4
5551,guarantee,(n.9) 保證;保證書,,4
5552,guilt,(n.5) 有罪;犯罪;過失,,4
5553,gulf,(n.4) 海灣,,4
5554,gull,"(n.4) 鷗,海鷗; 易受騙的人",,4
5555,halt,"(n.4) 暫停,停止;終止",,4
5556,handwriting,(n.11) 書寫;手寫,,4
5557,hardship,"(n.8) 艱難,困苦",,4
5558,hardware,(n.8) 金屬器件;硬體,,4
5559,harmonica,(n.9) 口琴,,4
5560,harmony,(n.7) 和諧;協調,,4
5561,haste,(n.5) 急忙;慌忙;性急,,4
5562,hatred,"(n.6) 憎恨,增惡;敵意",,4
5563,headphone,(n.9) 頭戴式耳機,,4
5564,helicopter,(n.10) 直昇機,,4
5565,herd,(n.4) 畜群;牧群,,4
5566,hesitation,"(n.10) 躊躇,猶豫",,4
5567,homeland,(n.8) 祖國;家鄉,,4
5568,honeymoon,(n.9) 蜜月,,4
5569,hook,"(n.4) 鉤,掛鉤",,4
5570,horizon,(n.7) 地平線,,4
5571,hose,(n.4) 軟管;長統襪;短統襪,,4
5572,hostel,(n.6) 旅舍,,4
5573,household,"(n.9) 一家人;家眷;家庭,戶",,4
5574,housewife,(n.9) 家庭主婦,,4
5575,housework,(n.9) 家務,,4
5576,humanity,(n.8) 人性;人道;慈愛,,4
5577,humidity,"(n.8) 濕氣,濕度",,4
5578,hurricane,"(n.9) 颶風,暴風雨",,4
5579,hydrogen,(n.8) 氫,,4
5580,iceberg,(n.7) 浮在海洋上的巨大冰塊,,4
5581,identification,(n.14) 認出;識別,,4
5582,idiom,(n.5) 成語,,4
5583,idol,(n.4) 偶像,,4
5584,illustration,"(n.12) 說明,圖解",,4
5585,imitation,"(n.9) 模仿,模擬;仿造;偽造",,4
5586,immigrant,"(n.9) 移民,僑民",,4
5587,immigration,(n.11) 移居,,4
5588,impact,"(n.6) 衝擊,撞擊;影響",,4
5589,impression,(n.10) 印象,,4
5590,incident,(n.8) 事件;事變,,4
5591,indication,(n.10) 指示;指點,,4
5592,infant,(n.6) 嬰兒,,4
5593,infection,(n.9) 傳染;侵染,,4
5594,inflation,(n.9) 通貨膨脹,,4
5595,information,(n.11) 資訊,,4
5596,ingredient,"(n.10) 要素,因素",,4
5597,initial,(n.7) (字的)起首字母,,4
5598,innocence,(n.9) 天真無邪,,4
5599,input,(n.5) 輸入,,4
5600,insert,(n.6) 插入物;夾在報刊中的散頁廣告,,4
5601,inspection,(n.10) 檢查;檢閱;視察,,4
5602,inspiration,(n.11) 靈感,,4
5603,instinct,(n.8) 本能;天性;直覺,,4
5604,instructor,(n.10) 教練;指導者,,4
5605,insult,"(n.6) 侮辱,羞辱",,4
5606,insurance,(n.9) 保險;保險契約,,4
5607,intellectual,(n.12) 知識分子,,4
5608,intelligence,(n.12) 智能;智慧;理解力,,4
5609,intensity,(n.9) 強度;極度,,4
5610,intention,(n.9) 意圖,,4
5611,interaction,(n.11) 互動,,4
5612,intermediate,(n.12) 中間事物;調解人,,4
5613,Internet,(n.8) 網際網路,,4
5614,interruption,(n.12) 中止;干擾,,4
5615,intimate,"(n.8) 至交,密友",,4
5616,intonation,(n.10) 語調;抑揚之聲,,4
5617,invasion,"(n.8) 入侵,侵略",,4
5618,invention,"(n.9) 發明,創造",,4
5619,investigation,(n.13) 調查,,4
5620,investment,(n.10) 投資;投資額,,4
5621,involvement,(n.11) 介入,,4
5622,isolation,(n.9) 隔離,,4
5623,itch,(n.4) 癢,,4
5624,jealousy,(n.8) 妒忌;猜忌,,4
5625,junior,(n.6) 較年少者;三年級生,,4
5626,knuckle,(n.7) 關節;肘;蹄;(鉸鏈的)關節,,4
5627,lab,"(n.3) 實驗室,研究室",,4
5628,labor,"(n.5) 勞工;分娩,陣痛",,4
5629,laboratory,"(n.10) 實驗室,研究室",,4
5630,lag,(n.3) 滯後;衰退,,4
5631,landmark,"(n.8) 地標,陸標;里程碑",,4
5632,landscape,"(n.9) 風景,景色",,4
5633,landslide,(n.9) 山崩;(選舉中的)壓倒性大勝利,,4
5634,launch,(n.6) (船的)下水;發射,,4
5635,lead,"(n.4) 指導;領先地位;線索,鉛筆心",,4
5636,learning,"(n.8) 學習;學問,學識",,4
5637,lecture,(n.7) 授課;冗長的訓話,,4
5638,lecturer,(n.8) 講演者,,4
5639,legend,(n.6) 傳說;傳奇故事,,4
5640,license,"(n.7) 許可,特許",,4
5641,limitation,"(n.10) 極限,限度",,4
5642,liquor,(n.6) 酒;含酒精飲料,,4
5643,literature,(n.10) 文學;文學作品,,4
5644,loan,(n.4) 貸款,,4
5645,location,(n.8) 位置;場所,,4
5646,locker,(n.6) (公共場所的)衣物櫃,,4
5647,logic,(n.5) 邏輯;邏輯學,,4
5648,lotion,"(n.6) (化妝等用的)化妝水,塗劑",,4
5649,loyalty,(n.7) 忠誠;忠心,,4
5650,luxury,"(n.6) 奢侈品,奢華;享受,樂趣",,4
5651,ma'am,(n.5) 女士,,4
5652,machinery,(n.9) 機器;機械,,4
5653,madam,"(n.5) 夫人,太太",,4
5654,makeup,(n.6) 構造;性格;化妝;補考;排版,,4
5655,manual,(n.6) 手冊,,4
5656,manufacture,"(n.11) 製品,產品",,4
5657,manufacturer,"(n.12) 製造業者,廠商",,4
5658,marathon,(n.8) 馬拉松賽跑,,4
5659,margin,(n.6) 邊緣;利潤,,4
5660,maturity,(n.8) 成熟;完善;(支票等的)到期,,4
5661,maximum,(n.7) 最高極限,,4
5662,measure,(n.7) 尺寸,,4
5663,mechanic,(n.8) 技工,,4
5664,memorial,(n.8) 紀念碑,,4
5665,mercy,"(n.5) 慈悲,憐憫;仁慈",,4
5666,merit,"(n.5) 長處,優點;法律依據",,4
5667,messenger,(n.9) 送信人,,4
5668,microscope,(n.10) 顯微鏡,,4
5669,mineral,(n.7) 礦物,,4
5670,minimum,(n.7) 最小數;最低限度,,4
5671,minister,(n.8) 部長;大臣,,4
5672,ministry,(n.8) (常大寫)(政府的)部,,4
5673,mischief,"(n.8) 頑皮,淘氣",,4
5674,misfortune,(n.10) 不幸;惡運,,4
5675,modesty,"(n.7) 謙遜,虛心",,4
5676,monitor,(n.7) 監視器,,4
5677,monthly,(n.7) 月刊,,4
5678,monument,"(n.8) 紀念碑,紀念塔,紀念館",,4
5679,motivation,(n.10) 刺激;推動,,4
5680,mudslide,(n.8) 塌方;山崩,,4
5681,murderer,"(n.8) 謀殺犯,兇手",,4
5682,murmur,(n.6) 低聲抱怨,,4
5683,mustache,(n.8) 髭;小鬍子,,4
5684,nationality,(n.11) 國籍,,4
5685,neglect,(n.7) 忽略;疏忽;疏漏,,4
5686,nightmare,(n.9) 夢魘;惡夢,,4
5687,nonsense,(n.8) 胡說;胡鬧,,4
5688,noun,(n.4) 名詞,,4
5689,nursery,(n.7) 托兒所;苗圃,,4
5690,nylon,(n.5) 尼龍,,4
5691,obedience,(n.9) 服從;順從,,4
5692,objection,(n.9) 反對;異議,,4
5693,objective,"(n.9) 目的,目標",,4
5694,observation,(n.11) 觀察;觀測,,4
5695,obstacle,(n.8) 障礙(物);妨礙,,4
5696,occupation,"(n.10) 工作,職業;佔領;佔用",,4
5697,offense,"(n.7) 進攻,攻擊;冒犯;觸怒",,4
5698,opera,(n.5) 歌劇,,4
5699,operation,(n.9) 手術;操作,,4
5700,oral,(n.4) 口試,,4
5701,orbit,(n.5) 運行軌道,,4
5702,orchestra,(n.9) 管弦樂隊,,4
5703,outcome,(n.7) 結果;結局,,4
5704,oval,(n.4) 卵形(物),,4
5705,oxygen,(n.6) 氧;氧氣,,4
5706,pace,(n.4) 步速;速度;進度,,4
5707,panel,(n.5) 鑲板;壁板;專門小組,,4
5708,parachute,(n.9) 降落傘,,4
5709,paragraph,"(n.9) (文章的)段,節",,4
5710,participation,(n.13) 參加,,4
5711,participle,(n.10) 分詞,,4
5712,partnership,(n.11) 合夥(或合作)關係,,4
5713,pasta,(n.5) 麵糰,,4
5714,pebble,(n.6) 小卵石,,4
5715,pedal,(n.5) 踏板;腳蹬,,4
5716,peer,"(n.4) 同輩,同事",,4
5717,penalty,(n.7) 處罰;刑罰;罰款,,4
5718,percent,(n.7) 百分之一,,4
5719,percentage,"(n.10) 百分率,百分比",,4
5720,perfection,(n.10) 完美;盡善盡美,,4
5721,perfume,(n.7) 香水;香料,,4
5722,persuasion,"(n.10) 說服,勸說",,4
5723,petal,(n.5) 花瓣,,4
5724,phenomenon,(n.10) 現象,,4
5725,philosopher,(n.11) 哲學家,,4
5726,philosophy,(n.10) 哲學,,4
5727,photography,"(n.11) 照相術,攝影術",,4
5728,physician,(n.9) 醫師,,4
5729,physicist,(n.9) 物理學家,,4
5730,physics,(n.7) 物理,,4
5731,pianist,(n.7) 鋼琴家;鋼琴演奏者,,4
5732,pickpocket,(n.10) 扒手,,4
5733,pioneer,(n.7) 拓荒者,,4
5734,pirate,(n.6) 海盜;劫掠者,,4
5735,plot,(n.4) 陰謀;標繪圖,,4
5736,plural,(n.6) 複數,,4
5737,polish,"(n.6) 磨光,擦亮",,4
5738,pollution,(n.9) 污染,,4
5739,popularity,(n.10) 普及;流行;聲望,,4
5740,porter,"(n.6) 搬運工人,腳夫",,4
5741,possession,(n.10) 擁有;佔有;所有物,,4
5742,pregnancy,(n.9) 懷孕,,4
5743,preposition,(n.11) 介系詞;前置詞,,4
5744,presentation,"(n.12) 贈送;呈現;介紹,引見",,4
5745,preservation,(n.12) 維護;維持;保存;保藏;防腐,,4
5746,prevention,"(n.10) 預防,防止",,4
5747,prime,"(n.5) 最初,初期",,4
5748,privacy,"(n.7) 祕密,私下",,4
5749,privilege,(n.9) 特權;優特,,4
5750,procedure,(n.9) 程序;手續;步驟,,4
5751,production,(n.10) 製造;生產,,4
5752,profession,(n.10) 職業同行,,4
5753,professional,"(n.12) 專家,內行",,4
5754,professor,(n.9) 教授,,4
5755,promotion,"(n.9) 提升,晉級",,4
5756,prompt,(n.6) 催促;提醒,,4
5757,pronoun,(n.7) 代名詞,,4
